Fecha;Nombre Stocks;Tonelaje [Ton];Leyes de Elementos;;;;;pH Natural ;Arcillas;;;;;Sulfuros de Cobre;;;;;Pirita [%]
;;;CuT [%];CuS [%];As [ppm];Mo [ppm];FeT [%];;Pirofilita    [%];Caolinita [%];Illita          [%];Muscovita [%];Suma de Arcillas [%];Bornita   [%];Calcocina [%];Calcopirita [%];Covelina [%];Enargita [%];
02-02-2024;RS1-ALTALEY/SAL; 28.466 ; 2,17 ; 0,080 ; 122 ; 429 ; 4,64 ; 6,8 ; 0,8 ; 1,2 ; 12,2 ; 15,0 ; 14,2 ; 0,7 ; 0,2 ; 1,4 ; 0,0 ; 0,0 ; 8,3 
02-02-2024;RS1-PARINA/SME; 35.983 ; 0,80 ; 0,037 ; 93 ; 272 ; 3,34 ; 7,3 ; 0,1 ; 0,5 ; 7,1 ; 8,8 ; 7,7 ; 0,1 ; 0,1 ; 2,0 ; 0,0 ; 0,0 ; 2,4 
02-02-2024;RS1-STOCKCR04/SAL; 2.586 ; 1,20 ; 0,061 ; 62 ; 434 ; 2,34 ; 7,0 ; 0,1 ; 0,7 ; 9,5 ; 16,1 ; 10,3 ; 0,8 ; 0,2 ; 1,7 ; 0,0 ; 0,0 ; 3,2 
03-02-2024;RS1-ALTALEY/SAL; 30.283 ; 2,17 ; 0,080 ; 122 ; 429 ; 4,64 ; 6,8 ; 0,8 ; 1,2 ; 12,2 ; 15,0 ; 14,2 ; 0,7 ; 0,2 ; 1,4 ; 0,0 ; 0,0 ; 8,3 
03-02-2024;RS1-PARINA/SME; 19.122 ; 0,80 ; 0,037 ; 93 ; 272 ; 3,34 ; 7,3 ; 0,1 ; 0,5 ; 7,1 ; 8,8 ; 7,7 ; 0,1 ; 0,1 ; 2,0 ; 0,0 ; 0,0 ; 2,4 
03-02-2024;RS1-STOCKCR04/SAL; 35.051 ; 1,20 ; 0,061 ; 62 ; 434 ; 2,34 ; 7,0 ; 0,1 ; 0,7 ; 9,5 ; 16,1 ; 10,3 ; 0,8 ; 0,2 ; 1,7 ; 0,0 ; 0,0 ; 3,2 
04-02-2024;RS1-ALTALEY/SAL; 25.799 ; 1,72 ; 0,031 ; 65 ; 494 ; 4,22 ; 6,8 ; 0,8 ; 1,2 ; 12,2 ; 15,0 ; 14,2 ; 0,7 ; 0,2 ; 1,4 ; 0,0 ; 0,0 ; 8,3 
04-02-2024;RS1-GAVIOTA/SAL; 1.023 ; 1,40 ; 0,160 ; 1.464 ; 67 ; 7,04 ; 6,8 ; 3,2 ; 2,4 ; 11,3 ; 14,9 ; 16,9 ; 0,5 ; 0,8 ; 1,0 ; 0,0 ; 0,3 ; 9,2 
04-02-2024;RS1-PARINA/SME; 16.122 ; 0,80 ; 0,037 ; 93 ; 272 ; 3,34 ; 7,3 ; 0,1 ; 0,5 ; 7,1 ; 8,8 ; 7,7 ; 0,1 ; 0,1 ; 2,0 ; 0,0 ; 0,0 ; 2,4 
04-02-2024;RS1-STOCKCR04/SAL; 36.927 ; 1,24 ; 0,070 ; 67 ; 357 ; 2,88 ; 7,0 ; 0,1 ; 0,7 ; 9,5 ; 16,1 ; 10,3 ; 0,8 ; 0,2 ; 1,7 ; 0,0 ; 0,0 ; 3,2 
05-02-2024;RS1-ALTALEY/SAL; 20.649 ; 1,87 ; 0,040 ; 52 ; 517 ; 4,25 ; 6,8 ; 0,8 ; 1,2 ; 12,2 ; 15,0 ; 14,2 ; 0,7 ; 0,2 ; 1,4 ; 0,0 ; 0,0 ; 8,3 
05-02-2024;RS1-GAVIOTA/SAL; 3.213 ; 1,72 ; 0,160 ; 1.464 ; 67 ; 7,04 ; 6,8 ; 3,2 ; 2,4 ; 11,3 ; 14,9 ; 16,9 ; 0,5 ; 0,8 ; 1,0 ; 0,0 ; 0,3 ; 9,2 
05-02-2024;RS1-PARINA/SME; 21.727 ; 0,81 ; 0,037 ; 93 ; 272 ; 3,34 ; 7,3 ; 0,1 ; 0,5 ; 7,1 ; 8,8 ; 7,7 ; 0,1 ; 0,1 ; 2,0 ; 0,0 ; 0,0 ; 2,4 
05-02-2024;RS1-STOCKCR04/SAL; 39.303 ; 1,30 ; 0,088 ; 58 ; 331 ; 2,92 ; 7,0 ; 0,1 ; 0,7 ; 9,5 ; 16,1 ; 10,3 ; 0,8 ; 0,2 ; 1,7 ; 0,0 ; 0,0 ; 3,2 
06-02-2024;RS1-ALTALEY/SAL; 299 ; 1,70 ; 0,040 ; 52 ; 517 ; 4,25 ; 6,8 ; 0,8 ; 1,2 ; 12,2 ; 15,0 ; 14,2 ; 0,7 ; 0,2 ; 1,4 ; 0,0 ; 0,0 ; 8,3 
06-02-2024;RS1-GAVIOTA/SAL; 10.086 ; 1,56 ; 0,160 ; 1.183 ; 67 ; 7,08 ; 6,8 ; 3,2 ; 2,4 ; 11,3 ; 14,9 ; 16,9 ; 0,5 ; 0,8 ; 1,0 ; 0,0 ; 0,3 ; 9,2 
06-02-2024;RS1-PARINA/SME; 24.110 ; 0,80 ; 0,037 ; 93 ; 272 ; 3,34 ; 7,3 ; 0,1 ; 0,5 ; 7,1 ; 8,8 ; 7,7 ; 0,1 ; 0,1 ; 2,0 ; 0,0 ; 0,0 ; 2,4 
06-02-2024;RS1-STOCKCR04/SAL; 10.242 ; 1,22 ; 0,089 ; 27 ; 250 ; 2,11 ; 7,0 ; 0,1 ; 0,7 ; 9,5 ; 16,1 ; 10,3 ; 0,8 ; 0,2 ; 1,7 ; 0,0 ; 0,0 ; 3,2 
07-02-2024;RS1-GAVIOTA/SAL; 26.896 ; 1,56 ; 0,160 ; 1.093 ; 67 ; 7,08 ; 6,8 ; 3,2 ; 2,4 ; 11,3 ; 14,9 ; 16,9 ; 0,5 ; 0,8 ; 1,0 ; 0,0 ; 0,3 ; 9,2 
07-02-2024;RS1-PARINA/SME; 22.682 ; 0,80 ; 0,037 ; 93 ; 272 ; 3,34 ; 7,3 ; 0,1 ; 0,5 ; 7,1 ; 8,8 ; 7,7 ; 0,1 ; 0,1 ; 2,0 ; 0,0 ; 0,0 ; 2,4 
07-02-2024;RS1-STOCKCR04/SAL; 27.262 ; 1,17 ; 0,010 ; 35 ; 122 ; 0,43 ; 7,0 ; 0,1 ; 0,7 ; 9,5 ; 16,1 ; 10,3 ; 0,8 ; 0,2 ; 1,7 ; 0,0 ; 0,0 ; 3,2 
08-02-2024;RS1-GAVIOTA/SAL; 25.028 ; 1,56 ; 0,160 ; 1.093 ; 67 ; 7,08 ; 6,8 ; 3,2 ; 2,4 ; 11,3 ; 14,9 ; 16,9 ; 0,5 ; 0,8 ; 1,0 ; 0,0 ; 0,3 ; 9,2 
08-02-2024;RS1-PARINA/SME; 18.450 ; 0,80 ; 0,037 ; 93 ; 272 ; 3,34 ; 7,3 ; 0,1 ; 0,5 ; 7,1 ; 8,8 ; 7,7 ; 0,1 ; 0,1 ; 2,0 ; 0,0 ; 0,0 ; 2,4 
08-02-2024;RS1-STOCKCR04/SAL; 25.151 ; 1,28 ; 0,082 ; 54 ; 304 ; 2,63 ; 7,0 ; 0,1 ; 0,7 ; 9,5 ; 16,1 ; 10,3 ; 0,8 ; 0,2 ; 1,7 ; 0,0 ; 0,0 ; 3,2 
09-02-2024;RS1-GAVIOTA/SAL; 17.500 ; 1,72 ; 0,160 ; 1.093 ; 67 ; 7,08 ; 6,8 ; 5,1 ; 1,9 ; 13,2 ; 17,4 ; 20,1 ; 0,3 ; 1,0 ; 0,6 ; 0,0 ; 0,2 ; 9,7 
09-02-2024;RS1-PARINA/SME; 20.397 ; 0,80 ; 0,037 ; 93 ; 272 ; 3,34 ; 7,3 ; 0,1 ; 0,5 ; 7,1 ; 8,8 ; 7,7 ; 0,1 ; 0,1 ; 2,0 ; 0,0 ; 0,0 ; 2,4 
09-02-2024;RS1-STOCKCR04/SAL; 35.236 ; 1,28 ; 0,067 ; 61 ; 238 ; 2,23 ; 7,1 ; 0,7 ; 0,1 ; 10,7 ; 14,0 ; 11,5 ; 1,4 ; 0,5 ; 2,0 ; 0,0 ; 0,0 ; 3,0 
10-02-2024;RS1-GAVIOTA/SAL; 11.041 ; 1,72 ; 0,160 ; 1.093 ; 67 ; 7,08 ; 6,8 ; 5,1 ; 1,9 ; 13,2 ; 17,4 ; 20,1 ; 0,3 ; 1,0 ; 0,6 ; 0,0 ; 0,2 ; 9,7 
10-02-2024;RS1-PARINA/SME; 21.129 ; 0,80 ; 0,037 ; 93 ; 272 ; 3,34 ; 7,3 ; 0,1 ; 0,5 ; 7,1 ; 8,8 ; 7,7 ; 0,1 ; 0,1 ; 2,0 ; 0,0 ; 0,0 ; 2,4 
10-02-2024;RS1-STOCKCR04/SAL; 7.681 ; 1,78 ; 0,045 ; 45 ; 213 ; 1,53 ; 7,1 ; 0,7 ; 0,1 ; 10,7 ; 14,0 ; 11,5 ; 1,4 ; 0,5 ; 2,0 ; 0,0 ; 0,0 ; 3,0 
10-02-2024;RS2-STOCKCR04/SAL; 897 ; 1,09 ; 0,090 ; 150 ; 308 ; 4,02 ; 6,8 ; 3,9 ; 2,0 ; 14,1 ; 18,6 ; 20,0 ; 0,1 ; 0,5 ; 0,2 ; 0,0 ; 0,0 ; 16,0 
11-02-2024;RS1-GAVIOTA/SAL; 13.814 ; 1,72 ; 0,160 ; 1.093 ; 67 ; 7,08 ; 6,8 ; 5,1 ; 1,9 ; 13,2 ; 17,4 ; 20,1 ; 0,3 ; 1,0 ; 0,6 ; 0,0 ; 0,2 ; 9,7 
11-02-2024;RS1-PARINA/SME; 38.788 ; 0,80 ; 0,037 ; 93 ; 272 ; 3,34 ; 7,3 ; 0,1 ; 0,5 ; 7,1 ; 8,8 ; 7,7 ; 0,1 ; 0,1 ; 2,0 ; 0,0 ; 0,0 ; 2,4 
11-02-2024;RS1-STOCKCR04/SAL; 5.340 ; 1,28 ; 0,080 ; 54 ; 304 ; 2,63 ; 7,1 ; 0,7 ; 0,1 ; 10,7 ; 14,0 ; 11,5 ; 1,4 ; 0,5 ; 2,0 ; 0,0 ; 0,0 ; 3,0 
11-02-2024;RS2-STOCKCR04/SAL; 6.333 ; 1,09 ; 0,090 ; 150 ; 308 ; 4,02 ; 6,8 ; 3,9 ; 2,0 ; 14,1 ; 18,6 ; 20,0 ; 0,1 ; 0,5 ; 0,2 ; 0,0 ; 0,0 ; 16,0 
12-02-2024;RS1-PARINA/SME; 33.833 ; 0,80 ; 0,037 ; 93 ; 272 ; 3,34 ; 7,3 ; 0,1 ; 0,5 ; 7,1 ; 8,8 ; 7,7 ; 0,1 ; 0,1 ; 2,0 ; 0,0 ; 0,0 ; 2,4 
12-02-2024;RS1-STOCKCR04/SAL; 5.279 ; 1,28 ; 0,070 ; 61 ; 238 ; 2,23 ; 7,1 ; 0,7 ; 0,1 ; 10,7 ; 14,0 ; 11,5 ; 1,4 ; 0,5 ; 2,0 ; 0,0 ; 0,0 ; 3,0 
13-02-2024;RS1-ALTALEY/SAL; 3.620 ; 1,70 ; 0,040 ; 146 ; 517 ; 1,12 ; 6,8 ; 0,8 ; 1,2 ; 12,2 ; 15,0 ; 14,2 ; 0,7 ; 0,2 ; 1,4 ; 0,0 ; 0,0 ; 8,3 
13-02-2024;RS1-PARINA/SME; 33.146 ; 0,80 ; 0,040 ; 93 ; 272 ; 2,35 ; 7,3 ; 0,1 ; 0,5 ; 7,1 ; 8,8 ; 7,7 ; 0,1 ; 0,1 ; 2,0 ; 0,0 ; 0,0 ; 2,4 
14-02-2024;RS1-ALTALEY/SAL; 2.961 ; 1,70 ; 0,040 ; 146 ; 517 ; 1,12 ; 6,8 ; 0,8 ; 1,2 ; 12,2 ; 15,0 ; 14,2 ; 0,7 ; 0,2 ; 1,4 ; 0,0 ; 0,0 ; 8,3 
14-02-2024;RS1-GAVIOTA/SAL; 6.100 ; 1,56 ; 0,160 ; 1.078 ; 67 ; 7,07 ; 6,8 ; 5,1 ; 1,9 ; 13,2 ; 17,4 ; 20,1 ; 0,3 ; 1,0 ; 0,6 ; 0,0 ; 0,2 ; 9,7 
14-02-2024;RS1-PARINA/SME; 37.615 ; 0,80 ; 0,040 ; 93 ; 272 ; 2,35 ; 7,3 ; 0,1 ; 0,5 ; 7,1 ; 8,8 ; 7,7 ; 0,1 ; 0,1 ; 2,0 ; 0,0 ; 0,0 ; 2,4 
15-02-2024;RS1-GAVIOTA/SAL; 4.112 ; 1,56 ; 0,160 ; 1.078 ; 67 ; 7,07 ; 6,8 ; 5,1 ; 1,9 ; 13,2 ; 17,4 ; 20,1 ; 0,3 ; 1,0 ; 0,6 ; 0,0 ; 0,2 ; 9,7 
15-02-2024;RS1-PARINA/SME; 38.410 ; 0,80 ; 0,040 ; 93 ; 272 ; 2,35 ; 7,3 ; 0,1 ; 0,5 ; 7,1 ; 8,8 ; 7,7 ; 0,1 ; 0,1 ; 2,0 ; 0,0 ; 0,0 ; 2,4 
15-02-2024;RS1-STOCKCR04/SAL; 2.329 ; 1,20 ; 0,070 ; 44 ; 322 ; 2,70 ; 7,1 ; 0,7 ; 0,1 ; 10,7 ; 14,0 ; 11,5 ; 1,4 ; 0,5 ; 2,0 ; 0,0 ; 0,0 ; 3,0 
16-02-2024;RS1-GAVIOTA/SAL; 880 ; 1,56 ; 0,160 ; 1.078 ; 67 ; 7,07 ; 6,8 ; 5,1 ; 1,9 ; 13,2 ; 17,4 ; 20,1 ; 0,3 ; 1,0 ; 0,6 ; 0,0 ; 0,2 ; 9,7 
16-02-2024;RS1-PARINA/SME; 29.170 ; 0,80 ; 0,040 ; 93 ; 272 ; 2,35 ; 7,3 ; 0,1 ; 0,5 ; 7,1 ; 8,8 ; 7,7 ; 0,1 ; 0,1 ; 2,0 ; 0,0 ; 0,0 ; 2,4 
16-02-2024;RS1-STOCKCR04/SAL; 1.172 ; 1,20 ; 0,070 ; 44 ; 322 ; 2,70 ; 7,1 ; 0,7 ; 0,1 ; 10,7 ; 14,0 ; 11,5 ; 1,4 ; 0,5 ; 2,0 ; 0,0 ; 0,0 ; 3,0 
17-02-2024;RS1-GAVIOTA/SAL; 5.038 ; 1,56 ; 0,160 ; 1.078 ; 67 ; 7,07 ; 6,8 ; 5,1 ; 1,9 ; 13,2 ; 17,4 ; 20,1 ; 0,3 ; 1,0 ; 0,6 ; 0,0 ; 0,2 ; 9,7 
17-02-2024;RS1-PARINA/SME; 73.507 ; 0,80 ; 0,040 ; 93 ; 272 ; 2,35 ; 7,3 ; 0,1 ; 0,5 ; 7,1 ; 8,8 ; 7,7 ; 0,1 ; 0,1 ; 2,0 ; 0,0 ; 0,0 ; 2,4 
17-02-2024;RS1-STOCKCR04/SAL; 13.524 ; 1,20 ; 0,070 ; 44 ; 322 ; 2,70 ; 7,1 ; 0,7 ; 0,1 ; 10,7 ; 14,0 ; 11,5 ; 1,4 ; 0,5 ; 2,0 ; 0,0 ; 0,0 ; 3,0 
18-02-2024;RS1-GAVIOTA/SAL; 5.372 ; 1,56 ; 0,150 ; 999 ; 23 ; 7,06 ; 6,8 ; 5,1 ; 1,9 ; 13,2 ; 17,4 ; 20,1 ; 0,3 ; 1,0 ; 0,6 ; 0,0 ; 0,2 ; 9,7 
18-02-2024;RS1-PARINA/SME; 106.525 ; 0,80 ; 0,040 ; 93 ; 272 ; 2,35 ; 7,3 ; 0,1 ; 0,5 ; 7,1 ; 8,8 ; 7,7 ; 0,1 ; 0,1 ; 2,0 ; 0,0 ; 0,0 ; 2,4 
18-02-2024;RS1-STOCKCR04/SAL; 6.108 ; 1,58 ; 0,160 ; 221 ; 147 ; 6,79 ; 7,1 ; 0,7 ; 0,1 ; 10,7 ; 14,0 ; 11,5 ; 1,4 ; 0,5 ; 2,0 ; 0,0 ; 0,0 ; 3,0 
19-02-2024;RS1-PARINA/SME; 89.384 ; 0,80 ; 0,040 ; 93 ; 272 ; 2,35 ; 7,3 ; 0,1 ; 0,5 ; 7,1 ; 8,8 ; 7,7 ; 0,1 ; 0,1 ; 2,0 ; 0,0 ; 0,0 ; 2,4 
19-02-2024;RS1-STOCKCR04/SAL; 8.618 ; 1,24 ; 0,140 ; 323 ; 139 ; 6,01 ; 7,1 ; 0,7 ; 0,1 ; 10,7 ; 14,0 ; 11,5 ; 1,4 ; 0,5 ; 2,0 ; 0,0 ; 0,0 ; 3,0 
19-02-2024;RS3-STOCKCR04/SAL; 1.915 ; 1,14 ; 0,060 ; 24 ; 404 ; 1,46 ; 6,8 ; 3,9 ; 2,0 ; 14,1 ; 18,6 ; 20,0 ; 0,1 ; 0,5 ; 0,2 ; 0,0 ; 0,0 ; 16,0 
20-02-2024;RS1-GAVIOTA/SAL; 552 ; 1,64 ; 0,260 ; 1.377 ; 300 ; 8,29 ; 6,8 ; 5,1 ; 1,9 ; 13,2 ; 17,4 ; 20,1 ; 0,3 ; 1,0 ; 0,6 ; 0,0 ; 0,2 ; 9,7 
20-02-2024;RS1-PARINA/SME; 84.323 ; 0,80 ; 0,040 ; 93 ; 272 ; 2,35 ; 7,3 ; 0,1 ; 0,5 ; 7,1 ; 8,8 ; 7,7 ; 0,1 ; 0,1 ; 2,0 ; 0,0 ; 0,0 ; 2,4 
21-02-2024;RS1-PARINA/SME; 42.012 ; 0,80 ; 0,040 ; 93 ; 272 ; 3,34 ; 7,3 ; 0,1 ; 0,5 ; 7,1 ; 8,8 ; 7,7 ; 0,1 ; 0,1 ; 2,0 ; 0,0 ; 0,0 ; 2,4 
22-02-2024;RS1-PARINA/SME; 77.381 ; 0,80 ; 0,040 ; 93 ; 272 ; 3,34 ; 7,3 ; 0,1 ; 0,5 ; 7,1 ; 8,8 ; 7,7 ; 0,1 ; 0,1 ; 2,0 ; 0,0 ; 0,0 ; 2,4 
22-02-2024;RS1-STOCKCR04/SAL; 299 ; 1,55 ; 0,130 ; 489 ; 177 ; 3,69 ; 7,1 ; 0,7 ; 0,1 ; 10,7 ; 14,0 ; 11,5 ; 1,4 ; 0,5 ; 2,0 ; 0,0 ; 0,0 ; 3,0 
22-02-2024;RS3-STOCKCR04/SAL; 9.091 ; 1,44 ; 0,060 ; 371 ; 404 ; 1,46 ; 6,8 ; - ; 0,9 ; 10,0 ; 10,9 ; 10,9 ; 0,1 ; 0,5 ; 0,2 ; 0,0 ; 0,0 ; 16,0 
23-02-2024;RS1-PARINA/SME; 54.949 ; 0,80 ; 0,040 ; 93 ; 272 ; 3,34 ; 7,3 ; 0,1 ; 0,5 ; 7,1 ; 8,8 ; 7,7 ; 0,1 ; 0,1 ; 2,0 ; 0,0 ; 0,0 ; 2,4 
23-02-2024;RS1-STOCKCR04/SAL; 2.462 ; 1,61 ; 0,090 ; 1.566 ; 191 ; 4,81 ; 7,1 ; 0,7 ; 0,1 ; 10,7 ; 14,0 ; 11,5 ; 1,4 ; 0,5 ; 2,0 ; 0,0 ; 0,0 ; 3,0 
23-02-2024;RS2-STOCKCR04/SAL; 22.686 ; 0,90 ; 0,090 ; 120 ; 89 ; 5,24 ; 6,8 ; 3,9 ; 2,0 ; 14,1 ; 18,6 ; 20,0 ; 0,1 ; 0,5 ; 0,2 ; 0,0 ; 0,0 ; 16,0 
24-02-2024;RS1-GAVIOTA/SAL; 7.808 ; 2,54 ; 0,170 ; 3.508 ; 202 ; 7,32 ; 6,8 ; 5,1 ; 1,9 ; 13,2 ; 17,4 ; 20,1 ; 0,3 ; 1,0 ; 0,6 ; 0,0 ; 0,2 ; 9,7 
24-02-2024;RS1-PARINA/SME; 74.772 ; 0,80 ; 0,040 ; 93 ; 272 ; 3,34 ; 7,3 ; 0,1 ; 0,5 ; 7,1 ; 8,8 ; 7,7 ; 0,1 ; 0,1 ; 2,0 ; 0,0 ; 0,0 ; 2,4 
24-02-2024;RS1-STOCKCR04/SAL; 12.493 ; 1,99 ; 0,160 ; 1.061 ; 138 ; 4,85 ; 7,1 ; 0,7 ; 0,1 ; 10,7 ; 14,0 ; 11,5 ; 1,4 ; 0,5 ; 2,0 ; 0,0 ; 0,0 ; 3,0 
24-02-2024;RS2-STOCKCR04/SAL; 5.970 ; 1,09 ; 0,090 ; 580 ; 89 ; 5,24 ; 6,8 ; 3,9 ; 2,0 ; 14,1 ; 18,6 ; 20,0 ; 0,1 ; 0,5 ; 0,2 ; 0,0 ; 0,0 ; 16,0 
25-02-2024;RS1-GAVIOTA/SAL; 2.375 ; 2,52 ; 0,170 ; 3.386 ; 199 ; 7,29 ; 6,8 ; 5,1 ; 1,9 ; 13,2 ; 17,4 ; 20,1 ; 0,3 ; 1,0 ; 0,6 ; 0,0 ; 0,2 ; 9,7 
25-02-2024;RS1-PARINA/SME; 73.753 ; 0,80 ; 0,040 ; 93 ; 272 ; 3,34 ; 7,3 ; 0,1 ; 0,5 ; 7,1 ; 8,8 ; 7,7 ; 0,1 ; 0,1 ; 2,0 ; 0,0 ; 0,0 ; 2,4 
25-02-2024;RS1-STOCKCR04/SAL; 9.279 ; 1,75 ; 0,113 ; 1.391 ; 179 ; 4,81 ; 7,1 ; 0,7 ; 0,1 ; 10,7 ; 14,0 ; 11,5 ; 1,4 ; 0,5 ; 2,0 ; 0,0 ; 0,0 ; 3,0 
25-02-2024;RS2-STOCKCR04/SAL; 4.040 ; 0,80 ; 0,040 ; 93 ; 272 ; 3,34 ; 6,8 ; 3,9 ; 2,0 ; 14,1 ; 18,6 ; 20,0 ; 0,1 ; 0,5 ; 0,2 ; 0,0 ; 0,0 ; 16,0 
26-02-2024;RS1-GAVIOTA/SAL; 18.110 ; 2,49 ; 0,170 ; 3.313 ; 204 ; 7,25 ; 6,8 ; 5,1 ; 1,9 ; 13,2 ; 17,4 ; 20,1 ; 0,3 ; 1,0 ; 0,6 ; 0,0 ; 0,2 ; 9,7 
26-02-2024;RS1-PARINA/SME; 67.131 ; 0,80 ; 0,040 ; 93 ; 272 ; 3,34 ; 7,3 ; 0,1 ; 0,5 ; 7,1 ; 8,8 ; 7,7 ; 0,1 ; 0,1 ; 2,0 ; 0,0 ; 0,0 ; 2,4 
26-02-2024;RS1-STOCKCR04/SAL; 9.146 ; 2,00 ; 0,155 ; 1.114 ; 172 ; 4,90 ; 7,1 ; 0,7 ; 0,1 ; 10,7 ; 14,0 ; 11,5 ; 1,4 ; 0,5 ; 2,0 ; 0,0 ; 0,0 ; 3,0 
26-02-2024;RS2-STOCKCR04/SAL; 1.017 ; 0,81 ; 0,090 ; 120 ; 89 ; 5,24 ; 6,8 ; 3,9 ; 2,0 ; 14,1 ; 18,6 ; 20,0 ; 0,1 ; 0,5 ; 0,2 ; 0,0 ; 0,0 ; 16,0 
27-02-2024;RS1-GAVIOTA/SAL; 20.166 ; 2,46 ; 0,170 ; 3.309 ; 208 ; 7,23 ; 6,8 ; 5,1 ; 1,9 ; 13,2 ; 17,4 ; 20,1 ; 0,3 ; 1,0 ; 0,6 ; 0,0 ; 0,2 ; 9,7 
27-02-2024;RS1-PARINA/SME; 90.537 ; 0,80 ; 0,040 ; 93 ; 272 ; 3,34 ; 7,3 ; 0,1 ; 0,5 ; 7,1 ; 8,8 ; 7,7 ; 0,1 ; 0,1 ; 2,0 ; 0,0 ; 0,0 ; 2,4 
27-02-2024;RS1-STOCKCR04/SAL; 5.789 ; 2,03 ; 0,160 ; 1.081 ; 171 ; 4,91 ; 7,1 ; 0,7 ; 0,1 ; 10,7 ; 14,0 ; 11,5 ; 1,4 ; 0,5 ; 2,0 ; 0,0 ; 0,0 ; 3,0 
28-02-2024;RS1-GAVIOTA/SAL; 13.849 ; 2,32 ; 0,167 ; 3.280 ; 209 ; 6,98 ; 6,8 ; 5,1 ; 1,9 ; 13,2 ; 17,4 ; 20,1 ; 0,3 ; 1,0 ; 0,6 ; 0,0 ; 0,2 ; 9,7 
28-02-2024;RS1-PARINA/SME; 76.181 ; 0,80 ; 0,040 ; 93 ; 272 ; 3,34 ; 7,3 ; 0,1 ; 0,5 ; 7,1 ; 8,8 ; 7,7 ; 0,1 ; 0,1 ; 2,0 ; 0,0 ; 0,0 ; 2,4 
28-02-2024;RS1-STOCKCR04/SAL; 2.539 ; 1,17 ; 0,060 ; 48 ; 248 ; 1,84 ; 7,1 ; 0,7 ; 0,1 ; 10,7 ; 14,0 ; 11,5 ; 1,4 ; 0,5 ; 2,0 ; 0,0 ; 0,0 ; 3,0 
28-02-2024;RS2-STOCKCR04/SAL; 1.915 ; 0,79 ; 0,050 ; 93 ; 237 ; 3,36 ; 6,8 ; 3,9 ; 2,0 ; 14,1 ; 18,6 ; 20,0 ; 0,1 ; 0,5 ; 0,2 ; 0,0 ; 0,0 ; 16,0 
29-02-2024;RS1-GAVIOTA/SAL; 565 ; 2,13 ; 0,160 ; 3.066 ; 214 ; 6,36 ; 6,8 ; 5,1 ; 1,9 ; 13,2 ; 17,4 ; 20,1 ; 0,3 ; 1,0 ; 0,6 ; 0,0 ; 0,2 ; 9,7 
29-02-2024;RS1-PARINA/SME; 93.247 ; 0,80 ; 0,040 ; 93 ; 272 ; 3,34 ; 7,3 ; 0,1 ; 0,5 ; 7,1 ; 8,8 ; 7,7 ; 0,1 ; 0,1 ; 2,0 ; 0,0 ; 0,0 ; 2,4 
29-02-2024;RS1-STOCKCR04/SAL; 8.104 ; 1,17 ; 0,067 ; 97 ; 283 ; 1,91 ; 7,1 ; 0,7 ; 0,1 ; 10,7 ; 14,0 ; 11,5 ; 1,4 ; 0,5 ; 2,0 ; 0,0 ; 0,0 ; 3,0 
29-02-2024;RS2-STOCKCR04/SAL; 28.968 ; 0,79 ; 0,060 ; 92 ; 219 ; 3,32 ; 6,8 ; 3,9 ; 2,0 ; 14,1 ; 18,6 ; 20,0 ; 0,1 ; 0,5 ; 0,2 ; 0,0 ; 0,0 ; 16,0 
01-03-2024;RS1-GAVIOTA/SAL; 7.845 ; 2,13 ; 0,160 ; 3.066 ; 214 ; 6,36 ; 6,8 ; 5,1 ; 1,9 ; 13,2 ; 17,4 ; 20,1 ; 0,3 ; 1,0 ; 0,6 ; 0,0 ; 0,2 ; 9,7 
01-03-2024;RS1-PARINA/SME; 103.241 ; 0,80 ; 0,040 ; 93 ; 272 ; 3,34 ; 7,3 ; 0,1 ; 0,5 ; 7,1 ; 8,8 ; 7,7 ; 0,1 ; 0,1 ; 2,0 ; 0,0 ; 0,0 ; 2,4 
01-03-2024;RS2-STOCKCR04/SAL; 44.127 ; 0,79 ; 0,060 ; 92 ; 219 ; 3,32 ; 6,8 ; 3,9 ; 2,0 ; 14,1 ; 18,6 ; 20,0 ; 0,1 ; 0,5 ; 0,2 ; 0,0 ; 0,0 ; 16,0 
02-03-2024;RS1-PARINA/SME; 72.679 ; 0,80 ; 0,040 ; 93 ; 272 ; 3,34 ; 7,3 ; 0,1 ; 0,5 ; 7,1 ; 8,8 ; 7,7 ; 0,1 ; 0,1 ; 2,0 ; 0,0 ; 0,0 ; 2,4 
02-03-2024;RS1-STOCKCR04/SAL; 5.832 ; 1,40 ; 0,100 ; 601 ; 311 ; 3,82 ; 6,8 ; 1,8 ; 2,6 ; 9,0 ; 13,4 ; 13,5 ; 0,4 ; 1,2 ; 0,5 ; 0,0 ; 0,3 ; 6,3 
02-03-2024;RS2-STOCKCR04/SAL; 11.465 ; 0,79 ; 0,060 ; 92 ; 219 ; 3,32 ; 6,8 ; 3,9 ; 2,0 ; 14,1 ; 18,6 ; 20,0 ; 0,1 ; 0,5 ; 0,2 ; 0,0 ; 0,0 ; 16,0 
03-03-2024;RS1-PARINA/SME; 102.177 ; 0,80 ; 0,040 ; 93 ; 272 ; 3,34 ; 7,3 ; 0,1 ; 0,5 ; 7,1 ; 8,8 ; 7,7 ; 0,1 ; 0,1 ; 2,0 ; 0,0 ; 0,0 ; 2,4 
